DOWNLOADABLE,ON_DEMAND,Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir Off Nadir,Full or Partial Scene,Data Category,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Browse Exists,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Entity ID,Display ID,Ordering ID
1,N,LC80120472014189LGN00,12,47,12,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/8/14,2014:189:15:33:03.5598303,2014:189:15:33:35.5601535,9,7.26,65.93120969,76.64731428,5.759,5.879,Yes,"18¡47'15.43""N","77¡28'31.40""W","19¡50'06.83""N","78¡09'47.48""W","19¡28'06.82""N","76¡23'25.40""W","17¡43'45.59""N","76¡47'55.00""W","18¡05'52.51""N","78¡33'10.40""W",18.78762,-77.47539,19.83523,-78.16319,19.46856,-76.39039,17.72933,-76.79861,18.09792,-78.55289,LC80120472014189LGN00,LC80120472014189LGN00,LC80120472014189LGN00
1,N,LC80120482014189LGN00,12,48,12,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/8/14,2014:189:15:33:27.5600727,2014:189:15:33:59.5603959,9,12.26,65.3518164,73.63584407,6.023,5.837,Yes,"17¡20'40.52""N","77¡48'16.56""W","18¡23'31.38""N","78¡29'13.45""W","18¡01'35.87""N","76¡43'45.84""W","16¡17'12.19""N","77¡07'56.17""W","16¡39'15.12""N","78¡52'23.05""W",17.34459,-77.8046,18.39205,-78.48707,18.02663,-76.7294,16.28672,-77.13227,16.6542,-78.87307,LC80120482014189LGN00,LC80120482014189LGN00,LC80120482014189LGN00
1,N,LC80050482014188LGN00,5,48,5,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/7/14,2014:188:14:50:11.5341111,2014:188:14:50:43.5344343,9,8.78,65.37163883,73.34870104,4.952,5.725,Yes,"17¡20'39.91""N","66¡59'18.42""W","18¡23'30.80""N","67¡40'15.56""W","18¡01'35.22""N","65¡54'47.56""W","16¡17'11.54""N","66¡18'57.89""W","16¡39'14.51""N","68¡03'25.16""W",17.34442,-66.98845,18.39189,-67.67099,18.02645,-65.91321,16.28654,-66.31608,16.65403,-68.05699,LC80050482014188LGN00,LC80050482014188LGN00,LC80050482014188LGN00
1,N,LC80050472014188LGN00,5,47,5,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/7/14,2014:188:14:49:47.5338747,2014:188:14:50:19.5341919,9,10.94,65.95772508,76.35688115,5.274,6.141,Yes,"18¡47'14.86""N","66¡39'33.34""W","19¡50'06.29""N","67¡20'49.38""W","19¡28'06.31""N","65¡34'27.52""W","17¡43'44.98""N","65¡58'56.96""W","18¡05'51.83""N","67¡44'12.23""W",18.78746,-66.65926,19.83508,-67.34705,19.46842,-65.57431,17.72916,-65.98249,18.09773,-67.73673,LC80050472014188LGN00,LC80050472014188LGN00,LC80050472014188LGN00
1,N,LC80070482014186LGN00,7,48,7,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/5/14,2014:186:15:02:32.5415232,2014:186:15:03:03.5418303,9,4.98,65.41543101,72.83829112,4.845,2.397,Yes,"17¡20'40.20""N","70¡04'38.53""W","18¡23'31.02""N","70¡45'35.03""W","18¡01'35.72""N","69¡00'08.21""W","16¡17'11.98""N","69¡24'18.50""W","16¡39'14.65""N","71¡08'44.63""W",17.3445,-70.07737,18.39195,-70.75973,18.02659,-69.00228,16.28666,-69.40514,16.65407,-71.14573,LC80070482014186LGN00,LC80070482014186LGN00,LC80070482014186LGN00
1,N,LC80090472014184LGN00,9,47,9,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/3/14,2014:184:15:14:28.5486828,2014:184:15:15:00.5490000,9,10.23,66.07505396,75.3857084,5.362,6.202,Yes,"18¡47'13.92""N","72¡50'10.64""W","19¡50'05.21""N","73¡31'26.62""W","19¡28'05.30""N","71¡45'04.79""W","17¡43'44.08""N","72¡09'34.13""W","18¡05'50.86""N","73¡54'49.36""W",18.7872,-72.83629,19.83478,-73.52406,19.46814,-71.75133,17.72891,-72.15948,18.09746,-73.91371,LC80090472014184LGN00,LC80090472014184LGN00,LC80090472014184LGN00
1,N,LC80090462014184LGN00,9,46,9,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/3/14,2014:184:15:14:04.5484404,2014:184:15:14:36.5487636,9,3.9,66.61358753,78.5417516,4.974,6.36,Yes,"20¡13'46.99""N","72¡30'11.38""W","21¡16'38.96""N","73¡11'48.62""W","20¡54'33.95""N","71¡24'26.71""W","19¡10'15.56""N","71¡49'17.00""W","19¡32'26.92""N","73¡35'26.27""W",20.22972,-72.50316,21.27749,-73.19684,20.90943,-71.40742,19.17099,-71.82139,19.54081,-73.59063,LC80090462014184LGN00,LC80090462014184LGN00,LC80090462014184LGN00
1,N,LC80090482014184LGN00,9,48,9,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/3/14,2014:184:15:14:52.5489252,2014:184:15:15:24.5492424,9,1.97,65.46687377,72.3863842,4.998,6.237,Yes,"17¡20'40.81""N","73¡09'55.26""W","18¡23'31.60""N","73¡50'51.68""W","18¡01'36.41""N","72¡05'25.19""W","16¡17'12.52""N","72¡29'35.41""W","16¡39'15.08""N","74¡14'01.18""W",17.34467,-73.16535,18.39211,-73.84769,18.02678,-72.09033,16.28681,-72.49317,16.65419,-74.23366,LC80090482014184LGN00,LC80090482014184LGN00,LC80090482014184LGN00
1,N,LC80090452014184LGN00,9,45,9,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/3/14,2014:184:15:13:40.5482040,2014:184:15:14:12.5485212,9,7.73,67.07728459,81.84411314,5.935,5.102,Yes,"21¡40'18.01""N","72¡09'56.45""W","22¡43'10.70""N","72¡51'56.16""W","22¡21'00.29""N","71¡03'30.06""W","20¡36'44.75""N","71¡28'43.18""W","20¡59'00.96""N","73¡15'50.29""W",21.67167,-72.16568,22.71964,-72.8656,22.35008,-71.05835,20.61243,-71.47866,20.9836,-73.26397,LC80090452014184LGN00,LC80090452014184LGN00,LC80090452014184LGN00
1,N,LC80110442014182LGN00,11,44,11,44,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/1/14,2014:182:15:25:37.5553737,2014:182:15:26:08.5556808,9,10.11,67.55729959,84.90115148,4.771,5.165,Yes,"23¡06'46.40""N","74¡54'38.70""W","24¡09'40.03""N","75¡37'02.78""W","23¡47'23.46""N","73¡47'26.48""W","22¡03'11.16""N","74¡13'04.69""W","22¡25'32.92""N","76¡01'15.38""W",23.11289,-74.91075,24.16112,-75.61744,23.78985,-73.79069,22.0531,-74.21797,22.42581,-76.02094,LC80110442014182LGN00,LC80110442014182LGN00,LC80110442014182LGN00
1,N,LC80110472014182LGN00,11,47,11,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/1/14,2014:182:15:26:48.5560848,2014:182:15:27:20.5564020,9,20.88,66.14299791,74.99215502,4.554,8.165,Yes,"18¡47'14.24""N","75¡55'24.85""W","19¡50'05.57""N","76¡36'40.82""W","19¡28'05.66""N","74¡50'19.07""W","17¡43'44.47""N","75¡14'48.52""W","18¡05'51.25""N","77¡00'03.67""W",18.78729,-75.92357,19.83488,-76.61134,19.46824,-74.83863,17.72902,-75.24681,18.09757,-77.00102,LC80110472014182LGN00,LC80110472014182LGN00,LC80110472014182LGN00
1,N,LC80110452014182LGN00,11,45,11,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/1/14,2014:182:15:26:00.5556000,2014:182:15:26:32.5559232,9,8.03,67.16380549,81.45800729,5.908,5.807,Yes,"21¡40'18.34""N","75¡15'10.62""W","22¡43'11.14""N","75¡57'10.48""W","22¡21'00.58""N","74¡08'43.87""W","20¡36'45.07""N","74¡33'57.13""W","20¡59'01.43""N","76¡21'04.68""W",21.67176,-75.25295,22.71976,-75.95291,22.35016,-74.14552,20.61252,-74.56587,20.98373,-76.3513,LC80110452014182LGN00,LC80110452014182LGN00,LC80110452014182LGN00
1,N,LC80110462014182LGN00,11,46,11,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,7/1/14,2014:182:15:26:24.5558424,2014:182:15:26:56.5561656,9,14.52,66.69077174,78.15033023,5.716,5.132,Yes,"20¡13'47.35""N","75¡35'25.55""W","21¡16'39.29""N","76¡17'02.58""W","20¡54'34.31""N","74¡29'41.06""W","19¡10'15.85""N","74¡54'31.50""W","19¡32'27.20""N","76¡40'40.37""W",20.22982,-75.59043,21.27758,-76.28405,20.90953,-74.49474,19.17107,-74.90875,19.54089,-76.67788,LC80110462014182LGN00,LC80110462014182LGN00,LC80110462014182LGN00
1,N,LC80130462014180LGN00,13,46,13,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/29/14,2014:180:15:38:44.5632444,2014:180:15:39:16.5635616,9,7.06,66.77222219,77.82308058,6.726,6.11,Yes,"20¡13'47.39""N","78¡40'38.32""W","21¡16'39.43""N","79¡22'15.46""W","20¡54'34.38""N","77¡34'53.72""W","19¡10'15.85""N","77¡59'44.12""W","19¡32'27.28""N","79¡45'53.14""W",20.22983,-78.67731,21.27762,-79.37096,20.90955,-77.58159,19.17107,-77.99559,19.54091,-79.76476,LC80130462014180LGN00,LC80130462014180LGN00,LC80130462014180LGN00
1,N,LC80130452014180LGN00,13,45,13,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/29/14,2014:180:15:38:21.5630121,2014:180:15:38:52.5633252,9,9.38,67.25295507,81.13725111,6.552,6.021,Yes,"21¡40'17.58""N","78¡20'23.53""W","22¡43'10.31""N","79¡02'23.39""W","22¡20'59.71""N","77¡13'56.86""W","20¡36'44.21""N","77¡39'10.15""W","20¡59'00.64""N","79¡26'17.66""W",21.67155,-78.33987,22.71953,-79.03983,22.34992,-77.23246,20.61228,-77.65282,20.98351,-79.43824,LC80130452014180LGN00,LC80130452014180LGN00,LC80130452014180LGN00
1,N,LC80130442014180LGN00,13,44,13,44,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/29/14,2014:180:15:37:57.5627757,2014:180:15:38:28.5630828,9,17.15,67.65412811,84.5904364,5.043,5.057,Yes,"23¡06'45.54""N","77¡59'51.68""W","24¡09'39.13""N","78¡42'15.95""W","23¡47'22.42""N","76¡52'39.25""W","22¡03'10.30""N","77¡18'17.39""W","22¡25'32.20""N","79¡06'28.48""W",23.11265,-77.99769,24.16087,-78.70443,23.78956,-76.87757,22.05286,-77.30483,22.42561,-79.10791,LC80130442014180LGN00,LC80130442014180LGN00,LC80130442014180LGN00
1,N,LC80060472014179LGN00,6,47,6,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/28/14,2014:179:14:55:52.5375252,2014:179:14:56:23.5378323,9,14.12,66.25727359,74.51419208,4.86,5.79,Yes,"18¡47'14.46""N","68¡11'33.68""W","19¡50'05.86""N","68¡52'49.94""W","19¡28'05.66""N","67¡06'27.43""W","17¡43'44.54""N","67¡30'56.92""W","18¡05'51.61""N","69¡16'12.83""W",18.78735,-68.19269,19.83496,-68.88054,19.46824,-67.10762,17.72904,-67.51581,18.09767,-69.27023,LC80060472014179LGN00,LC80060472014179LGN00,LC80060472014179LGN00
1,N,LC80060482014179LGN00,6,48,6,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/28/14,2014:179:14:56:16.5377616,2014:179:14:56:47.5380747,9,10.13,65.62897015,71.51174129,4.427,5.319,Yes,"17¡20'40.42""N","68¡31'18.48""W","18¡23'31.34""N","69¡12'15.84""W","18¡01'35.62""N","67¡26'47.44""W","16¡17'12.12""N","67¡50'57.80""W","16¡39'15.23""N","69¡35'25.48""W",17.34456,-68.5218,18.39204,-69.2044,18.02656,-67.44651,16.2867,-67.84939,16.65423,-69.59041,LC80060482014179LGN00,LC80060482014179LGN00,LC80060482014179LGN00
1,N,LC80080462014177LGN00,8,46,8,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/26/14,2014:177:15:07:48.5446848,2014:177:15:08:20.5450020,9,6.64,66.90381792,77.45198085,5.545,6.076,Yes,"20¡13'47.71""N","70¡56'49.24""W","21¡16'39.79""N","71¡38'25.73""W","20¡54'34.88""N","69¡51'05.26""W","19¡10'16.07""N","70¡15'55.80""W","19¡32'27.35""N","72¡02'03.62""W",20.22992,-70.94701,21.27772,-71.64048,20.90969,-69.85146,19.17113,-70.2655,19.54093,-72.03434,LC80080462014177LGN00,LC80080462014177LGN00,LC80080462014177LGN00
1,N,LC80080452014177LGN00,8,45,8,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/26/14,2014:177:15:07:24.5444424,2014:177:15:07:56.5447656,9,12.98,67.39318916,80.77980195,4.631,7.418,Yes,"21¡40'17.15""N","70¡36'34.56""W","22¡43'10.02""N","71¡18'33.59""W","22¡20'59.60""N","69¡30'08.57""W","20¡36'43.67""N","69¡55'21.97""W","20¡58'59.88""N","71¡42'28.04""W",21.67143,-70.6096,22.71945,-71.30933,22.34989,-69.50238,20.61213,-69.92277,20.9833,-71.70779,LC80080452014177LGN00,LC80080452014177LGN00,LC80080452014177LGN00
1,N,LC80080472014177LGN00,8,47,8,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/26/14,2014:177:15:08:12.5449212,2014:177:15:08:44.5452444,9,12.46,66.33943669,74.27932156,5.185,6.244,Yes,"18¡47'14.53""N","71¡16'48.83""W","19¡50'05.96""N","71¡58'04.04""W","19¡28'06.13""N","70¡11'43.44""W","17¡43'44.65""N","70¡36'13.03""W","18¡05'51.36""N","72¡21'27.07""W",18.78737,-71.28023,19.83499,-71.96779,19.46837,-70.1954,17.72907,-70.60362,18.0976,-72.35752,LC80080472014177LGN00,LC80080472014177LGN00,LC80080472014177LGN00
1,N,LC80100482014175LGN00,10,48,10,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/24/14,2014:175:15:20:58.5525858,2014:175:15:21:29.5528929,9,6.32,65.7886874,71.09354204,6.114,4.75,Yes,"17¡20'39.08""N","74¡42'13.54""W","18¡23'30.08""N","75¡23'10.00""W","18¡01'34.57""N","73¡37'43.00""W","16¡17'10.57""N","74¡01'53.54""W","16¡39'13.46""N","75¡46'19.78""W",17.34419,-74.70376,18.39169,-75.38611,18.02627,-73.62861,16.28627,-74.03154,16.65374,-75.77216,LC80100482014175LGN00,LC80100482014175LGN00,LC80100482014175LGN00
1,N,LC80110442014166LGN00,11,44,11,44,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/15/14,2014:166:15:25:33.5553333,2014:166:15:26:04.5556404,9,6.18,68.328397,84.40960085,5.497,5.114,Yes,"23¡06'46.12""N","74¡55'17.11""W","24¡09'39.89""N","75¡37'40.55""W","23¡47'23.42""N","73¡48'05.36""W","22¡03'10.84""N","74¡13'43.68""W","22¡25'32.48""N","76¡01'53.29""W",23.11281,-74.92142,24.16108,-75.62793,23.78984,-73.80149,22.05301,-74.2288,22.42569,-76.03147,LC80110442014166LGN00,LC80110442014166LGN00,LC80110442014166LGN00
1,N,LC80110452014166LGN00,11,45,11,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/15/14,2014:166:15:25:57.5555757,2014:166:15:26:28.5558828,9,12.68,67.9213475,80.84527984,5.997,4.707,Yes,"21¡40'17.08""N","75¡15'49.28""W","22¡43'09.91""N","75¡57'48.60""W","22¡20'59.46""N","74¡09'23.11""W","20¡36'43.67""N","74¡34'36.44""W","20¡58'59.88""N","76¡21'42.91""W",21.67141,-75.26369,22.71942,-75.9635,22.34985,-74.15642,20.61213,-74.57679,20.9833,-76.36192,LC80110452014166LGN00,LC80110452014166LGN00,LC80110452014166LGN00
1,N,LC80060472014163LGN00,6,47,6,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/12/14,2014:163:14:55:50.5375050,2014:163:14:56:21.5378121,9,3.84,67.02465765,74.52270252,5.376,6.832,Yes,"18¡47'14.75""N","68¡12'40.25""W","19¡50'06.36""N","68¡53'56.00""W","19¡28'06.28""N","67¡07'34.54""W","17¡43'44.87""N","67¡32'04.27""W","18¡05'51.83""N","69¡17'19.10""W",18.78743,-68.21118,19.8351,-68.89889,19.46841,-67.12626,17.72913,-67.53452,18.09773,-69.28864,LC80060472014163LGN00,LC80060472014163LGN00,LC80060472014163LGN00
1,N,LC80060482014163LGN00,6,48,6,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/12/14,2014:163:14:56:14.5377414,2014:163:14:56:45.5380545,9,11.62,66.39520491,71.41272144,3.485,5.797,Yes,"17¡20'40.81""N","68¡32'25.44""W","18¡23'31.74""N","69¡13'22.12""W","18¡01'36.08""N","67¡27'54.79""W","16¡17'12.23""N","67¡52'05.27""W","16¡39'15.23""N","69¡36'31.86""W",17.34467,-68.5404,18.39215,-69.22281,18.02669,-67.46522,16.28673,-67.86813,16.65423,-69.60885,LC80060482014163LGN00,LC80060482014163LGN00,LC80060482014163LGN00
1,N,LC80080482014161LGN00,8,48,8,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/10/14,2014:161:15:08:35.5451535,2014:161:15:09:06.5454606,9,8.89,66.50636481,71.70386892,4.943,6.955,Yes,"17¡20'39.16""N","71¡37'53.33""W","18¡23'29.98""N","72¡18'48.10""W","18¡01'35.11""N","70¡33'24.52""W","16¡17'10.75""N","70¡57'35.21""W","16¡39'13.00""N","72¡41'58.09""W",17.34421,-71.63148,18.39166,-72.31336,18.02642,-70.55681,16.28632,-70.95978,16.65361,-72.69947,LC80080482014161LGN00,LC80080482014161LGN00,LC80080482014161LGN00
1,N,LC80080472014161LGN00,8,47,8,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/10/14,2014:161:15:08:11.5449111,2014:161:15:08:42.5452242,9,9.2,67.128975,74.83805361,5.163,6.622,Yes,"18¡47'14.14""N","71¡18'08.06""W","19¡50'05.64""N","71¡59'23.24""W","19¡28'05.74""N","70¡13'02.68""W","17¡43'44.26""N","70¡37'32.45""W","18¡05'51.04""N","72¡22'46.38""W",18.78726,-71.30224,19.8349,-71.98979,19.46826,-70.21741,17.72896,-70.62568,18.09751,-72.37955,LC80080472014161LGN00,LC80080472014161LGN00,LC80080472014161LGN00
1,N,LC80080452014161LGN00,8,45,8,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/10/14,2014:161:15:07:23.5444323,2014:161:15:07:55.5447555,9,4.55,68.15002765,81.61531647,4.5,6.428,Yes,"21¡40'18.59""N","70¡37'53.29""W","22¡43'11.50""N","71¡19'52.14""W","22¡21'00.97""N","69¡31'27.16""W","20¡36'45.14""N","69¡56'40.74""W","20¡59'01.46""N","71¡43'46.74""W",21.67183,-70.63147,22.71986,-71.33115,22.35027,-69.52421,20.61254,-69.94465,20.98374,-71.72965,LC80080452014161LGN00,LC80080452014161LGN00,LC80080452014161LGN00
1,N,LC80080462014161LGN00,8,46,8,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/10/14,2014:161:15:07:47.5446747,2014:161:15:08:18.5449818,9,4.03,67.67873474,78.1452892,5.075,6.153,Yes,"20¡13'47.35""N","70¡58'08.44""W","21¡16'39.47""N","71¡39'44.78""W","20¡54'34.45""N","69¡52'24.35""W","19¡10'15.71""N","70¡17'15.00""W","19¡32'27.06""N","72¡03'22.75""W",20.22982,-70.96901,21.27763,-71.66244,20.90957,-69.87343,19.17103,-70.2875,19.54085,-72.05632,LC80080462014161LGN00,LC80080462014161LGN00,LC80080462014161LGN00
1,N,LC80070472014154LGN00,7,47,7,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/3/14,2014:154:15:01:56.5411656,2014:154:15:02:28.5414828,9,17.38,67.48328313,76.52589324,5.421,5.476,Yes,"18¡47'14.71""N","69¡45'18.07""W","19¡50'06.11""N","70¡26'33.76""W","19¡28'06.20""N","68¡40'12.58""W","17¡43'44.80""N","69¡04'42.20""W","18¡05'51.58""N","70¡49'56.78""W",18.78742,-69.75502,19.83503,-70.44271,19.46839,-68.67016,17.72911,-69.07839,18.09766,-70.83244,LC80070472014154LGN00,LC80070472014154LGN00,LC80070472014154LGN00
1,N,LC80070482014154LGN00,7,48,7,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/3/14,2014:154:15:02:20.5414020,2014:154:15:02:52.5417252,9,7.88,66.89841626,73.29461509,5.666,4.33,Yes,"17¡20'39.70""N","70¡05'03.48""W","18¡23'30.59""N","70¡45'59.33""W","18¡01'35.36""N","69¡00'33.37""W","16¡17'11.33""N","69¡24'43.85""W","16¡39'13.97""N","71¡09'09.07""W",17.34436,-70.0843,18.39183,-70.76648,18.02649,-69.00927,16.28648,-69.41218,16.65388,-71.15252,LC80070482014154LGN00,LC80070482014154LGN00,LC80070482014154LGN00
1,N,LC80090472014152LGN00,9,47,9,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/1/14,2014:152:15:14:17.5485717,2014:152:15:14:49.5488949,9,10.33,67.57528307,77.1707156,5.519,6.076,Yes,"18¡47'14.71""N","72¡50'36.92""W","19¡50'06.07""N","73¡31'52.43""W","19¡28'06.17""N","71¡45'31.43""W","17¡43'44.76""N","72¡10'01.06""W","18¡05'51.54""N","73¡55'15.46""W",18.78742,-72.84359,19.83502,-73.53123,19.46838,-71.75873,17.7291,-72.16696,18.09765,-73.92096,LC80090472014152LGN00,LC80090472014152LGN00,LC80090472014152LGN00
1,N,LC80090452014152LGN00,9,45,9,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/1/14,2014:152:15:13:29.5480929,2014:152:15:14:01.5484101,9,12.84,68.47902172,84.1788233,5.597,5.941,Yes,"21¡40'18.12""N","72¡10'22.58""W","22¡43'11.06""N","72¡52'21.72""W","22¡21'00.61""N","71¡03'56.48""W","20¡36'44.75""N","71¡29'09.92""W","20¡59'01.03""N","73¡16'16.18""W",21.6717,-72.17294,22.71974,-72.8727,22.35017,-71.06569,20.61243,-71.48609,20.98362,-73.27116,LC80090452014152LGN00,LC80090452014152LGN00,LC80090452014152LGN00
1,N,LC80090462014152LGN00,9,46,9,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/1/14,2014:152:15:13:53.5483353,2014:152:15:14:25.5486525,9,13.82,68.06832526,80.59837745,5.63,6.942,Yes,"20¡13'46.88""N","72¡30'37.66""W","21¡16'39.00""N","73¡12'14.44""W","20¡54'33.98""N","71¡24'53.32""W","19¡10'15.31""N","71¡49'43.90""W","19¡32'26.70""N","73¡35'52.30""W",20.22969,-72.51046,21.2775,-73.20401,20.90944,-71.41481,19.17092,-71.82886,19.54075,-73.59786,LC80090462014152LGN00,LC80090462014152LGN00,LC80090462014152LGN00
1,N,LC80090482014152LGN00,9,48,9,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,6/1/14,2014:152:15:14:41.5488141,2014:152:15:15:12.5491212,9,10.08,67.00520579,73.90940275,4.906,6.097,Yes,"17¡20'40.60""N","73¡10'22.01""W","18¡23'31.38""N","73¡51'17.75""W","18¡01'36.19""N","72¡05'52.12""W","16¡17'12.23""N","72¡30'02.63""W","16¡39'14.80""N","74¡14'27.53""W",17.34461,-73.17278,18.39205,-73.85493,18.02672,-72.09781,16.28673,-72.50073,16.65411,-74.24098,LC80090482014152LGN00,LC80090482014152LGN00,LC80090482014152LGN00
1,N,LC80110472014150LGN00,11,47,11,47,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,5/30/14,2014:150:15:26:37.5559737,2014:150:15:27:09.5562909,9,11.36,67.6610239,77.88849616,7.289,8.258,Yes,"18¡47'15.07""N","75¡55'54.01""W","19¡50'06.50""N","76¡37'09.44""W","19¡28'06.56""N","74¡50'48.48""W","17¡43'45.05""N","75¡15'18.18""W","18¡05'51.90""N","77¡00'32.54""W",18.78752,-75.93167,19.83514,-76.61929,19.46849,-74.8468,17.72918,-75.25505,18.09775,-77.00904,LC80110472014150LGN00,LC80110472014150LGN00,LC80110472014150LGN00
1,N,LC80110482014150LGN00,11,48,11,48,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,5/30/14,2014:150:15:27:01.5562101,2014:150:15:27:33.5565333,9,15.01,67.10731288,74.59583626,5.831,5.795,Yes,"17¡20'40.85""N","76¡15'39.13""W","18¡23'31.92""N","76¡56'35.74""W","18¡01'36.30""N","75¡11'08.41""W","16¡17'12.37""N","75¡35'18.89""W","16¡39'15.37""N","77¡19'45.48""W",17.34468,-76.26087,18.3922,-76.94326,18.02675,-75.18567,16.28677,-75.58858,16.65427,-77.3293,LC80110482014150LGN00,LC80110482014150LGN00,LC80110482014150LGN00
1,N,LC80110462014150LGN00,11,46,11,46,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,5/30/14,2014:150:15:26:13.5557313,2014:150:15:26:45.5560545,9,15.41,68.13665144,81.34500816,5.69,5.626,Yes,"20¡13'48.25""N","75¡35'54.49""W","21¡16'40.30""N","76¡17'30.95""W","20¡54'35.24""N","74¡30'10.19""W","19¡10'16.64""N","74¡55'00.95""W","19¡32'28.03""N","76¡41'09.02""W",20.23007,-75.59847,21.27786,-76.29193,20.90979,-74.50283,19.17129,-74.91693,19.54112,-76.68584,LC80110462014150LGN00,LC80110462014150LGN00,LC80110462014150LGN00
1,N,LC80130452014148LGN00,13,45,13,45,NADIR,FULL,NOMINAL,-0.001,LGN,DAY,Level 1T,OLI_TIRS,5/28/14,2014:148:15:38:09.5628909,2014:148:15:38:41.5632141,9,18.48,68.56701163,85.78867729,6.413,5.894,Yes,"21¡40'18.62""N","78¡20'55.00""W","22¡43'11.53""N","79¡02'54.35""W","22¡21'00.86""N","77¡14'28.57""W","20¡36'45.14""N","77¡39'42.12""W","20¡59'01.64""N","79¡26'48.88""W",21.67184,-78.34861,22.71987,-79.04843,22.35024,-77.24127,20.61254,-77.6617,20.98379,-79.44691,LC80130452014148LGN00,LC80130452014148LGN00,LC80130452014148LGN00
